squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
0.936,0.848,0.0,0.0,0.121,0.953,0.889,0.556,0.71,0.0,1.0,0.652,0.593,0.012,0.0,0.6,0.936
0.448,0.172,1.0,0.0,0.788,0.883,0.111,0.667,0.226,1.0,1.0,0.522,0.422,0.317,0.0,0.2,0.448
0.927,0.03,1.0,1.0,0.636,0.235,0.778,0.444,0.742,1.0,1.0,0.565,0.958,0.354,0.0,0.9,0.927
0.389,0.465,0.0,1.0,0.556,0.146,0.778,0.444,1.0,0.0,1.0,0.259,0.797,0.438,1.0,0.4,0.389
0.907,0.606,0.0,1.0,0.141,0.573,0.889,0.444,0.387,1.0,0.0,0.01,0.256,0.102,1.0,0.7,0.907
0.812,0.414,0.0,1.0,0.131,0.719,0.444,1.0,0.387,0.0,1.0,0.318,0.077,0.308,1.0,0.2,0.812
0.426,0.293,0.0,0.0,0.929,0.809,0.444,0.778,0.129,0.0,1.0,0.711,0.97,0.109,1.0,0.5,0.426
0.195,0.434,1.0,0.0,0.889,0.042,0.333,0.333,0.161,0.0,0.0,0.71,0.486,0.454,0.0,0.0,0.196
0.547,0.869,1.0,0.0,0.172,0.482,1.0,0.667,0.677,1.0,0.0,0.726,0.404,0.539,1.0,0.5,0.547
0.741,0.919,1.0,0.0,0.919,0.894,0.0,0.667,0.032,1.0,0.0,0.754,0.154,0.167,0.0,0.6,0.742
0.321,0.434,0.0,0.0,0.798,0.639,0.889,0.889,0.903,1.0,0.0,0.986,0.825,0.547,0.0,0.1,0.321
0.152,0.485,0.0,1.0,0.717,0.209,0.111,0.667,0.484,0.0,1.0,0.6,0.029,0.871,0.0,0.1,0.152
0.348,0.707,0.0,1.0,0.848,0.96,0.0,0.778,0.0,0.0,1.0,0.013,0.613,0.748,0.0,0.4,0.348
0.939,0.343,1.0,1.0,0.798,0.661,0.444,0.222,0.452,0.0,1.0,0.688,0.702,0.223,0.0,0.9,0.939
0.624,0.182,0.0,0.0,0.768,0.886,0.778,0.333,0.226,1.0,1.0,0.172,0.302,0.436,1.0,0.6,0.624
0.708,0.091,0.0,0.0,0.374,0.045,0.444,0.444,0.226,0.0,1.0,0.524,0.527,0.511,0.0,0.5,0.708
0.003,0.283,1.0,0.0,0.96,0.345,0.889,0.111,0.581,1.0,0.0,0.238,0.605,0.602,1.0,0.8,0.004
0.163,0.606,0.0,1.0,0.222,0.802,1.0,0.0,0.968,0.0,1.0,0.778,0.047,0.244,1.0,0.8,0.163
0.336,1.0,0.0,0.0,0.424,0.172,1.0,0.889,0.774,1.0,1.0,0.996,0.925,0.073,0.0,1.0,0.336
0.418,0.313,1.0,0.0,0.606,0.738,0.111,0.556,0.065,0.0,0.0,0.544,0.272,0.341,0.0,0.1,0.418
0.267,0.152,1.0,1.0,0.687,0.784,0.667,0.556,0.968,1.0,1.0,0.858,0.113,0.966,1.0,0.9,0.268
0.689,0.586,0.0,1.0,0.515,0.426,0.667,0.778,0.484,1.0,0.0,0.935,0.54,0.739,0.0,0.1,0.69
0.168,0.879,1.0,0.0,0.606,0.235,0.333,0.667,0.323,0.0,0.0,0.174,0.618,0.769,0.0,0.7,0.168
0.385,0.061,1.0,0.0,0.071,0.969,0.556,0.222,0.742,0.0,0.0,0.481,0.357,0.332,0.0,0.2,0.384
0.829,0.121,0.0,0.0,0.192,0.594,0.889,0.0,0.677,0.0,0.0,0.732,0.18,0.276,0.0,0.8,0.829
0.14,0.717,1.0,0.0,0.111,0.864,0.222,0.444,0.645,1.0,0.0,0.752,0.666,0.011,0.0,0.9,0.14
0.98,0.657,0.0,1.0,0.485,0.325,0.0,0.222,0.968,0.0,0.0,0.246,0.237,0.538,1.0,0.7,0.98
0.042,0.303,1.0,1.0,0.222,0.803,1.0,0.667,0.903,1.0,0.0,1.0,0.125,0.961,0.0,0.6,0.043
0.744,0.283,1.0,0.0,0.364,0.172,0.0,0.0,0.065,1.0,0.0,0.961,0.382,0.166,0.0,0.7,0.744
0.796,0.444,0.0,0.0,0.061,0.329,0.222,0.0,0.484,0.0,0.0,0.023,0.899,0.039,0.0,0.4,0.795
0.07,0.232,1.0,1.0,0.404,0.986,0.111,0.0,0.935,1.0,0.0,0.245,0.328,0.863,0.0,0.2,0.07
0.588,0.313,1.0,1.0,0.586,0.727,0.667,1.0,0.129,1.0,0.0,0.706,0.027,0.833,1.0,0.1,0.589
0.159,0.747,1.0,0.0,0.889,0.946,0.889,0.889,0.323,1.0,1.0,0.727,0.205,0.848,1.0,0.1,0.16
0.287,0.293,0.0,1.0,0.828,0.105,0.444,0.111,0.613,0.0,0.0,0.876,0.741,0.118,1.0,0.8,0.288
0.74,0.263,1.0,0.0,0.939,0.98,0.111,0.222,0.645,0.0,1.0,0.42,0.226,0.907,1.0,0.7,0.741
0.491,0.02,0.0,0.0,0.384,0.096,0.444,0.444,0.129,1.0,0.0,0.109,0.971,0.073,0.0,0.6,0.49
0.102,0.061,0.0,0.0,0.0,0.989,0.667,0.778,0.774,0.0,1.0,0.91,0.652,0.177,1.0,0.0,0.102
0.897,0.263,1.0,0.0,0.717,0.643,0.222,1.0,0.742,0.0,1.0,0.259,0.667,0.396,1.0,0.8,0.897
0.749,0.838,1.0,1.0,0.475,0.836,0.667,0.0,0.742,0.0,0.0,0.892,0.335,0.909,1.0,0.1,0.749
0.528,0.859,0.0,1.0,0.293,0.076,0.111,0.556,0.194,0.0,1.0,0.084,0.521,0.631,1.0,0.4,0.528
0.175,0.121,0.0,1.0,0.879,0.344,0.778,0.556,0.581,1.0,0.0,0.757,0.058,0.652,1.0,0.5,0.177
0.105,0.606,0.0,1.0,0.778,0.079,0.778,0.0,0.806,1.0,1.0,0.271,0.482,0.111,1.0,0.6,0.105
0.721,0.566,1.0,0.0,0.293,0.404,1.0,0.556,0.355,0.0,0.0,0.749,0.738,0.982,0.0,0.8,0.72
0.48,0.606,1.0,1.0,0.535,0.589,0.111,0.667,0.613,1.0,1.0,0.265,0.255,0.404,1.0,0.3,0.481
0.448,0.788,1.0,1.0,0.283,0.524,0.111,0.444,0.226,0.0,1.0,0.722,0.664,0.549,1.0,0.3,0.448
0.947,0.96,1.0,1.0,0.566,0.236,0.333,0.444,0.29,0.0,1.0,0.151,0.309,0.763,0.0,0.1,0.947
0.195,1.0,1.0,1.0,0.667,0.331,0.444,0.889,0.613,1.0,1.0,0.714,0.44,0.624,1.0,0.7,0.196
0.789,0.434,0.0,0.0,0.212,0.576,0.333,0.222,0.194,0.0,0.0,0.656,0.769,0.856,0.0,0.3,0.789
0.991,0.192,0.0,0.0,0.626,0.451,0.889,0.0,0.355,1.0,0.0,0.925,0.702,0.762,0.0,0.0,0.991
0.385,0.03,1.0,0.0,0.626,0.271,1.0,0.111,0.0,0.0,0.0,0.674,0.124,0.759,0.0,0.6,0.385
0.102,0.424,0.0,0.0,0.212,0.038,0.667,0.111,0.903,0.0,0.0,0.856,0.15,0.273,0.0,0.4,0.102
0.005,0.111,1.0,0.0,0.343,0.697,0.556,0.889,0.71,1.0,1.0,0.637,0.602,0.158,1.0,0.1,0.006
0.837,0.434,1.0,0.0,0.121,0.941,0.222,0.889,0.29,0.0,0.0,0.06,0.413,0.432,0.0,0.1,0.837
0.089,0.374,0.0,0.0,0.475,0.67,0.778,0.333,0.548,0.0,1.0,0.178,0.013,0.157,1.0,0.0,0.089
0.713,0.98,0.0,0.0,0.283,0.243,0.778,0.444,0.258,0.0,0.0,0.296,0.492,0.397,0.0,0.5,0.712
0.77,0.081,0.0,0.0,0.475,0.005,0.667,0.333,0.774,0.0,0.0,0.875,0.489,0.333,1.0,1.0,0.769
0.964,0.505,0.0,1.0,0.697,0.696,0.0,0.333,0.839,0.0,1.0,0.767,0.014,0.549,1.0,0.3,0.964
0.208,0.354,0.0,0.0,0.172,0.572,0.333,0.556,0.452,0.0,1.0,0.258,0.438,0.45,0.0,0.2,0.208
0.426,0.808,0.0,0.0,0.061,0.918,0.444,0.889,0.484,0.0,1.0,0.58,0.073,0.606,0.0,0.8,0.425
0.197,0.596,1.0,0.0,0.919,0.64,0.556,1.0,0.323,1.0,1.0,0.358,0.034,0.464,1.0,0.5,0.198
0.014,0.313,0.0,0.0,0.515,0.588,0.0,0.222,0.516,1.0,1.0,0.33,0.508,0.974,0.0,0.5,0.014
0.63,0.525,1.0,0.0,0.263,0.683,0.111,0.111,0.419,1.0,1.0,0.059,0.799,0.564,1.0,0.7,0.631
0.439,0.667,0.0,0.0,0.879,0.04,1.0,0.667,0.0,1.0,1.0,0.933,0.084,0.938,0.0,0.3,0.439
0.03,0.455,1.0,0.0,0.848,0.669,0.889,0.0,0.871,0.0,1.0,0.055,0.584,0.76,0.0,1.0,0.031
0.227,0.192,0.0,0.0,0.768,0.513,0.111,0.556,0.452,1.0,0.0,0.129,0.196,0.802,1.0,0.6,0.227
0.016,0.384,0.0,1.0,0.03,0.718,0.111,0.333,0.806,1.0,0.0,0.968,0.211,0.621,1.0,0.5,0.016
0.324,0.101,0.0,0.0,0.313,0.169,0.444,0.333,0.516,0.0,1.0,0.186,0.825,0.916,1.0,1.0,0.324
0.194,0.778,1.0,0.0,0.091,0.41,0.444,0.0,1.0,0.0,0.0,0.938,0.077,0.116,0.0,0.6,0.194
0.383,0.949,1.0,0.0,0.202,0.817,0.111,0.444,0.387,1.0,0.0,0.169,0.256,0.076,0.0,0.7,0.383
0.86,0.465,0.0,0.0,0.818,0.838,0.444,0.778,0.806,0.0,1.0,0.899,0.973,0.077,1.0,0.1,0.86
0.025,0.98,0.0,1.0,0.838,0.339,0.778,0.889,0.903,1.0,0.0,0.522,0.161,0.81,0.0,0.1,0.026
0.794,0.424,0.0,1.0,0.505,0.119,0.556,0.778,0.0,0.0,0.0,0.041,0.768,0.312,0.0,0.6,0.794
0.673,0.505,1.0,0.0,0.273,0.69,0.667,0.222,0.968,1.0,1.0,0.51,0.24,0.257,0.0,0.7,0.673
0.686,0.384,0.0,1.0,0.818,0.979,0.667,0.0,0.71,1.0,0.0,0.397,0.817,0.487,0.0,0.1,0.686
0.589,0.667,1.0,1.0,0.818,0.87,0.111,0.0,0.452,0.0,0.0,0.463,0.606,0.391,1.0,0.8,0.591
0.123,0.697,1.0,1.0,0.475,0.49,0.333,0.111,0.903,1.0,0.0,0.603,0.081,0.068,1.0,0.4,0.124
0.901,0.727,1.0,1.0,0.788,0.157,0.222,0.222,0.71,0.0,1.0,0.178,0.909,0.647,1.0,0.9,0.902
0.378,0.758,0.0,1.0,0.535,0.334,1.0,0.667,0.032,0.0,1.0,0.093,0.793,0.509,1.0,0.4,0.378
0.932,0.657,1.0,0.0,0.081,0.88,1.0,0.333,0.839,1.0,1.0,0.721,0.949,0.822,1.0,0.1,0.932
0.666,0.202,1.0,0.0,0.919,0.065,0.556,0.667,0.194,0.0,0.0,0.048,0.592,0.991,1.0,0.5,0.666
0.116,0.182,1.0,0.0,0.495,0.37,0.444,0.778,0.581,1.0,0.0,0.29,0.793,0.583,1.0,0.8,0.116
0.421,0.737,1.0,0.0,0.798,0.245,0.667,0.222,0.613,0.0,1.0,0.146,0.712,0.914,1.0,1.0,0.421
0.304,0.495,0.0,1.0,0.424,0.402,0.889,1.0,0.129,0.0,0.0,0.241,0.258,0.801,0.0,0.9,0.304
0.001,0.859,0.0,0.0,0.677,0.421,0.778,0.556,0.484,0.0,0.0,0.636,0.567,0.714,0.0,0.3,0.002
0.238,0.253,0.0,0.0,0.131,0.123,0.667,0.444,0.71,1.0,0.0,0.827,0.516,0.256,0.0,0.0,0.238
0.155,0.232,1.0,0.0,0.283,0.275,0.444,0.444,0.452,1.0,0.0,0.334,0.849,0.85,1.0,0.7,0.156
0.226,0.606,0.0,0.0,0.354,0.955,0.667,0.222,0.742,0.0,0.0,0.298,0.229,0.998,1.0,1.0,0.226
0.828,1.0,1.0,0.0,0.111,0.718,0.444,1.0,0.258,0.0,1.0,0.648,0.065,0.059,0.0,0.0,0.828
0.738,0.677,1.0,1.0,0.626,0.525,0.556,0.889,0.613,1.0,1.0,0.294,0.418,0.888,1.0,0.2,0.739
0.15,0.434,1.0,1.0,0.0,0.346,0.889,0.333,0.355,0.0,1.0,0.752,0.471,0.709,0.0,0.8,0.15
0.028,0.818,1.0,1.0,0.697,0.657,0.111,0.222,0.484,1.0,0.0,0.931,0.204,0.889,0.0,0.1,0.028
0.949,0.646,0.0,1.0,0.525,0.464,0.667,0.889,0.29,1.0,1.0,0.811,0.082,0.016,1.0,0.9,0.949
0.62,0.576,0.0,1.0,0.717,0.45,1.0,0.444,0.065,1.0,1.0,0.589,0.596,0.598,1.0,0.2,0.62
0.969,0.465,0.0,1.0,0.343,0.722,0.889,1.0,0.968,0.0,1.0,0.779,0.077,0.569,1.0,0.0,0.969
0.929,0.424,0.0,0.0,0.939,0.149,0.444,0.333,0.516,0.0,0.0,0.465,0.414,0.859,1.0,0.0,0.929
0.886,0.758,1.0,0.0,0.354,0.172,0.889,0.111,0.581,1.0,1.0,0.212,0.957,0.681,0.0,0.3,0.887
0.892,0.737,0.0,0.0,0.889,0.216,0.889,0.778,0.226,1.0,1.0,0.42,0.592,0.478,0.0,0.6,0.892
0.308,0.778,0.0,1.0,0.333,0.74,0.556,0.889,0.806,0.0,0.0,0.441,0.297,0.192,1.0,0.9,0.308
0.988,0.172,0.0,1.0,0.111,0.213,0.333,0.111,0.774,0.0,1.0,0.058,0.147,0.192,0.0,0.8,0.987
0.341,0.707,1.0,1.0,0.788,0.296,0.667,0.556,0.484,0.0,0.0,0.481,0.036,0.331,0.0,0.0,0.342
0.045,0.04,0.0,0.0,0.475,0.411,0.556,0.111,0.839,0.0,0.0,0.824,0.459,0.578,0.0,0.0,0.045
0.732,0.374,1.0,0.0,0.04,0.298,0.333,0.556,0.677,1.0,1.0,0.07,0.59,0.799,1.0,0.4,0.731
0.139,0.141,0.0,0.0,0.222,0.007,0.333,0.556,0.742,0.0,0.0,0.953,0.131,0.958,0.0,1.0,0.139
0.624,0.424,0.0,0.0,0.96,0.549,0.667,0.556,0.419,1.0,0.0,0.994,0.128,0.289,0.0,0.5,0.625
0.24,0.525,1.0,0.0,0.273,0.913,0.0,0.0,0.581,0.0,0.0,0.056,0.03,0.663,0.0,0.3,0.241
0.258,0.071,0.0,0.0,0.99,0.744,0.778,0.333,0.968,0.0,0.0,0.55,0.867,0.71,1.0,0.0,0.258
0.002,0.374,1.0,0.0,0.364,0.765,1.0,0.333,1.0,0.0,1.0,0.202,0.888,0.536,1.0,0.2,0.003
0.159,0.828,1.0,1.0,0.313,0.963,0.778,0.889,0.097,1.0,0.0,0.668,0.527,0.677,0.0,0.0,0.159
0.9,0.949,0.0,0.0,0.768,0.063,0.111,0.222,0.581,1.0,0.0,0.815,0.334,0.446,0.0,0.6,0.9
0.377,0.646,1.0,0.0,0.657,0.839,0.556,0.667,0.839,1.0,0.0,0.593,0.029,0.936,0.0,0.9,0.378
0.461,0.677,0.0,1.0,0.99,0.733,0.222,0.444,0.226,1.0,1.0,0.635,0.225,0.706,1.0,0.9,0.462
0.911,0.707,0.0,1.0,0.535,0.753,0.0,0.111,0.0,0.0,1.0,0.617,0.046,0.19,0.0,0.4,0.911
0.826,1.0,1.0,1.0,0.283,0.531,0.111,0.222,0.0,1.0,1.0,0.656,0.331,0.674,0.0,0.4,0.827
0.473,0.212,1.0,1.0,0.141,0.386,0.667,0.778,0.677,0.0,0.0,0.227,0.133,0.974,0.0,0.6,0.473
0.25,1.0,0.0,1.0,0.394,0.687,1.0,1.0,0.548,1.0,0.0,0.816,0.02,0.793,1.0,0.1,0.25
0.102,0.939,0.0,1.0,0.434,0.037,0.333,0.889,0.839,1.0,1.0,0.573,0.94,0.182,0.0,0.7,0.102
0.57,0.313,1.0,1.0,0.253,0.901,0.111,0.111,0.452,1.0,0.0,0.803,0.801,0.981,0.0,0.9,0.571
0.622,0.869,1.0,1.0,0.697,0.622,0.889,0.778,0.645,1.0,1.0,0.166,0.829,0.848,1.0,0.1,0.623
0.755,0.768,0.0,0.0,0.697,0.54,0.222,0.667,0.484,1.0,0.0,0.652,0.979,0.843,0.0,0.4,0.755
0.115,0.586,1.0,0.0,0.747,0.127,0.667,0.333,0.29,0.0,1.0,0.876,0.196,0.99,1.0,0.6,0.116
0.452,0.939,0.0,1.0,0.657,0.463,0.222,1.0,0.452,0.0,1.0,0.556,0.29,0.441,0.0,0.5,0.452
0.445,0.778,1.0,0.0,0.394,0.349,0.111,0.778,0.484,0.0,1.0,0.831,0.174,0.65,1.0,1.0,0.445
0.017,0.636,0.0,1.0,0.323,0.138,0.556,0.667,0.258,1.0,1.0,0.5,0.977,0.821,0.0,0.2,0.017
0.976,0.616,0.0,0.0,0.232,0.657,0.444,0.444,0.161,1.0,1.0,0.589,0.762,0.857,0.0,0.9,0.975
0.375,0.646,0.0,1.0,0.616,0.407,0.778,0.333,0.645,0.0,1.0,0.206,0.563,0.207,1.0,0.8,0.376
0.92,0.394,0.0,1.0,0.444,0.734,0.111,0.667,0.806,0.0,1.0,0.203,0.955,0.121,1.0,0.1,0.92
0.92,0.576,1.0,0.0,0.717,0.08,0.111,0.444,0.581,0.0,0.0,0.288,0.574,0.573,1.0,1.0,0.92
0.47,0.636,0.0,0.0,0.495,0.125,0.111,0.556,0.871,0.0,1.0,0.572,0.325,0.26,1.0,0.4,0.47
0.355,0.798,0.0,1.0,0.576,0.359,0.222,0.556,0.355,0.0,0.0,0.624,0.551,0.778,1.0,0.7,0.355
0.681,0.636,0.0,1.0,0.98,0.814,0.111,0.667,0.968,0.0,1.0,0.549,0.753,0.213,0.0,0.3,0.682
0.308,0.697,1.0,1.0,0.485,0.361,0.778,0.0,0.323,1.0,0.0,0.621,0.857,0.717,0.0,0.5,0.308
0.778,0.677,0.0,0.0,0.061,0.083,0.333,0.556,0.645,0.0,0.0,0.533,0.892,0.096,1.0,0.3,0.777
0.538,0.525,0.0,0.0,0.434,0.798,0.778,1.0,0.29,0.0,0.0,0.174,0.892,0.351,0.0,0.0,0.538
0.739,0.737,1.0,0.0,0.909,0.329,0.0,1.0,0.0,1.0,0.0,0.952,0.936,0.796,1.0,0.3,0.74
0.927,0.04,1.0,1.0,0.081,0.509,0.333,0.111,0.871,0.0,0.0,0.938,0.277,0.627,1.0,0.8,0.927
0.701,0.455,0.0,1.0,0.737,0.042,0.444,1.0,0.935,0.0,0.0,0.633,0.333,0.983,0.0,0.6,0.701
0.748,0.182,1.0,0.0,0.97,0.785,1.0,0.556,0.871,1.0,1.0,0.604,0.275,0.056,1.0,0.3,0.749
0.639,0.404,1.0,1.0,0.232,0.777,1.0,0.111,0.968,1.0,0.0,0.781,0.743,0.079,1.0,0.4,0.639
0.105,0.586,0.0,1.0,0.061,0.983,0.0,0.667,1.0,0.0,0.0,0.657,0.084,0.88,1.0,0.0,0.105
0.854,0.02,0.0,0.0,0.313,0.02,0.889,0.556,0.774,1.0,1.0,0.068,0.205,0.593,1.0,0.4,0.853
0.025,0.586,1.0,0.0,0.505,0.469,0.444,0.556,0.871,0.0,0.0,0.618,0.505,0.883,0.0,0.1,0.025
0.18,0.051,1.0,1.0,0.97,0.202,1.0,0.333,0.065,1.0,1.0,0.816,0.625,0.308,0.0,0.2,0.182
0.444,0.263,0.0,0.0,0.576,0.244,0.444,0.0,0.839,0.0,0.0,0.362,0.942,0.107,1.0,0.4,0.444
0.878,0.354,1.0,1.0,0.323,0.864,0.0,0.0,0.29,1.0,1.0,0.172,0.678,0.13,1.0,0.0,0.878
0.422,0.273,1.0,1.0,0.566,0.376,0.222,0.333,0.968,1.0,0.0,0.895,0.764,0.18,0.0,0.5,0.422
0.144,0.687,1.0,0.0,0.939,0.422,0.222,0.889,0.032,1.0,1.0,0.798,0.846,0.833,0.0,0.4,0.145
0.331,0.939,1.0,0.0,0.677,0.73,0.444,0.556,0.323,1.0,0.0,0.933,0.144,0.264,1.0,0.5,0.332
0.521,0.909,0.0,0.0,0.646,0.366,0.111,1.0,0.29,0.0,0.0,0.521,0.436,0.006,1.0,0.2,0.521
0.395,0.616,1.0,0.0,0.061,0.451,0.0,0.778,0.065,0.0,1.0,0.395,0.813,0.481,1.0,0.7,0.395
0.605,0.192,0.0,1.0,0.131,0.972,0.889,0.889,0.065,1.0,1.0,0.569,0.854,0.016,0.0,0.3,0.605
0.935,0.232,1.0,1.0,0.404,0.604,0.222,0.778,0.516,0.0,0.0,0.304,0.526,0.17,0.0,0.3,0.935
0.502,0.818,1.0,0.0,0.566,0.54,0.0,0.556,0.355,0.0,1.0,0.47,0.096,0.441,0.0,0.0,0.502
0.289,0.364,1.0,0.0,0.343,0.836,1.0,0.889,0.774,0.0,0.0,0.468,0.14,0.262,0.0,0.4,0.289
0.467,0.818,0.0,0.0,0.172,0.127,0.889,0.444,0.742,1.0,0.0,0.66,0.741,0.194,1.0,0.2,0.467
0.988,0.202,1.0,1.0,0.525,0.99,0.333,0.222,0.0,0.0,1.0,0.121,0.11,0.667,1.0,0.4,0.988
0.583,0.081,1.0,1.0,0.222,0.582,1.0,0.889,0.806,0.0,0.0,0.23,0.256,0.429,0.0,0.1,0.584
0.118,0.667,0.0,0.0,0.606,0.598,0.222,0.556,0.806,0.0,1.0,0.073,0.1,0.462,1.0,1.0,0.119
0.418,0.778,0.0,0.0,0.596,0.833,0.778,0.556,0.677,0.0,0.0,0.768,0.407,0.869,1.0,0.3,0.418
0.275,0.939,1.0,0.0,0.818,0.247,0.778,0.333,0.935,1.0,0.0,0.385,0.938,0.44,1.0,0.4,0.275
0.444,0.96,1.0,0.0,0.929,0.624,0.889,0.333,0.774,1.0,1.0,0.672,0.756,0.909,0.0,0.9,0.444
0.123,0.172,1.0,0.0,0.586,0.507,0.556,0.0,0.129,0.0,1.0,0.387,0.362,0.803,0.0,0.9,0.124
0.031,1.0,1.0,0.0,0.717,0.453,0.0,0.667,0.0,0.0,0.0,0.818,0.912,0.27,1.0,0.8,0.032
0.149,0.232,0.0,0.0,0.798,0.504,0.444,0.556,0.968,0.0,1.0,0.5,0.571,0.739,0.0,0.5,0.149
0.729,0.121,0.0,1.0,0.747,0.468,0.444,1.0,0.419,1.0,1.0,0.778,0.991,0.642,0.0,0.2,0.73
0.748,0.646,0.0,1.0,0.939,0.46,0.444,0.222,0.742,1.0,0.0,0.042,0.993,0.221,1.0,0.9,0.748
0.012,0.949,1.0,0.0,0.707,0.037,0.333,0.667,0.613,0.0,1.0,0.523,0.684,0.987,0.0,0.9,0.012
0.112,0.717,1.0,1.0,0.616,0.244,0.0,0.111,0.677,1.0,1.0,0.613,0.756,0.088,1.0,0.6,0.113
0.677,0.798,1.0,0.0,0.808,0.072,0.111,0.556,0.161,0.0,1.0,0.092,0.193,0.031,0.0,0.2,0.677
0.341,0.646,1.0,1.0,0.949,0.187,0.778,0.444,0.065,0.0,1.0,0.837,0.005,0.031,0.0,0.6,0.343
0.578,0.485,1.0,1.0,0.465,0.028,0.556,0.0,0.355,1.0,1.0,0.167,0.556,0.368,0.0,0.1,0.578
0.577,0.202,1.0,1.0,0.687,0.506,0.889,1.0,0.968,1.0,1.0,0.569,0.919,0.464,1.0,0.0,0.578
0.621,0.939,0.0,0.0,0.919,0.556,0.556,0.0,0.645,0.0,0.0,0.245,0.334,0.134,0.0,0.8,0.621
0.991,0.667,1.0,0.0,0.545,0.911,0.889,0.556,1.0,0.0,0.0,0.28,0.27,0.041,1.0,0.1,0.991
0.895,0.859,0.0,1.0,0.869,0.774,0.444,0.889,0.355,1.0,1.0,0.615,0.215,0.034,1.0,0.0,0.895
0.572,0.091,1.0,0.0,0.485,0.288,1.0,0.111,0.323,0.0,1.0,0.453,0.582,0.678,1.0,0.8,0.572
0.463,0.0,1.0,1.0,0.02,0.377,0.778,0.556,0.613,0.0,1.0,0.213,0.015,0.777,1.0,0.3,0.464
0.561,0.343,1.0,1.0,0.364,0.182,0.667,0.667,0.516,0.0,0.0,0.925,0.541,0.686,1.0,1.0,0.561
0.134,0.02,1.0,0.0,0.879,0.84,1.0,0.889,0.032,0.0,0.0,0.093,0.07,0.866,1.0,0.4,0.135
0.79,0.192,0.0,0.0,0.101,0.01,0.111,0.222,0.032,0.0,0.0,0.598,0.561,0.717,0.0,1.0,0.789
0.582,0.121,1.0,1.0,0.899,0.732,0.333,0.111,0.968,1.0,0.0,0.817,0.919,0.717,1.0,0.3,0.582
0.714,0.838,1.0,0.0,0.343,0.131,0.444,0.778,0.903,1.0,0.0,0.436,0.055,0.38,1.0,0.8,0.714
0.982,0.424,1.0,0.0,0.667,0.111,0.111,0.778,0.71,1.0,1.0,0.471,0.845,0.742,1.0,0.3,0.982
0.412,0.869,0.0,0.0,0.212,0.047,0.889,0.333,0.161,1.0,1.0,0.285,0.396,0.646,1.0,0.4,0.412
0.351,0.727,0.0,0.0,0.424,0.203,0.333,0.333,0.355,1.0,0.0,0.209,0.259,0.013,0.0,0.2,0.351
0.522,0.212,1.0,0.0,0.182,0.708,0.556,0.444,0.129,0.0,1.0,0.779,0.391,0.13,1.0,0.6,0.522
0.951,0.889,0.0,1.0,0.313,0.968,0.0,0.556,0.032,1.0,1.0,0.128,0.265,0.981,1.0,0.3,0.95
0.738,0.919,0.0,0.0,0.657,0.913,0.778,0.667,0.194,1.0,1.0,0.571,0.974,0.462,1.0,0.8,0.738
0.163,0.99,1.0,1.0,0.848,0.06,0.778,1.0,0.548,1.0,1.0,0.573,0.88,0.597,1.0,0.1,0.164
0.843,0.778,1.0,0.0,0.939,0.077,0.889,0.444,0.355,0.0,1.0,0.915,0.245,0.512,1.0,0.7,0.843
0.47,0.333,0.0,1.0,0.465,0.268,0.0,0.222,0.0,0.0,1.0,0.817,0.369,0.624,1.0,0.3,0.47
0.777,0.222,0.0,0.0,0.0,0.658,1.0,0.333,0.419,1.0,0.0,0.55,0.598,0.872,1.0,0.6,0.777
0.038,0.727,1.0,0.0,0.111,0.029,0.333,0.667,0.677,1.0,1.0,0.863,0.88,0.521,0.0,0.9,0.039
0.937,0.121,0.0,0.0,0.121,0.476,0.556,0.556,0.419,1.0,0.0,0.58,0.067,0.058,1.0,1.0,0.937
0.443,0.02,0.0,1.0,0.051,0.409,0.778,1.0,0.065,1.0,1.0,0.506,0.912,0.131,0.0,1.0,0.443
0.273,0.242,1.0,0.0,0.303,0.11,0.0,0.333,0.065,0.0,1.0,0.757,0.364,0.59,0.0,0.2,0.274
0.53,0.97,0.0,0.0,0.707,0.681,1.0,0.556,0.484,0.0,1.0,0.575,0.306,0.172,1.0,0.3,0.53
0.807,0.505,0.0,0.0,0.121,0.987,1.0,0.444,0.484,1.0,1.0,0.297,0.679,0.771,0.0,0.7,0.806
0.573,0.545,1.0,1.0,0.97,0.854,0.0,0.556,0.065,1.0,0.0,0.48,0.201,0.376,0.0,0.3,0.574
0.647,0.818,0.0,1.0,0.465,0.855,1.0,0.111,0.161,1.0,1.0,0.027,0.072,0.941,1.0,0.6,0.647
0.13,0.485,1.0,1.0,0.657,0.89,0.889,0.333,0.161,1.0,1.0,0.956,0.003,0.561,0.0,0.7,0.131
0.485,0.242,0.0,1.0,0.949,0.279,0.889,1.0,0.355,0.0,1.0,0.235,0.704,0.006,0.0,0.4,0.485
0.748,0.444,1.0,1.0,0.02,0.067,0.333,1.0,0.613,1.0,1.0,0.443,0.841,0.748,1.0,0.9,0.748
0.852,0.545,0.0,1.0,0.747,0.434,0.556,0.889,0.258,1.0,0.0,0.156,0.429,0.303,0.0,0.9,0.852
0.336,0.636,1.0,1.0,0.545,0.052,0.111,0.444,0.129,1.0,1.0,0.985,0.841,0.081,0.0,0.3,0.337
